panel,seed,step,RMSE,p
tanh,4,928,0.09071007370948792,6
tanh,4,929,0.09067647904157639,6
tanh,4,930,0.09063994884490967,6
tanh,4,931,0.09060617536306381,6
tanh,4,932,0.0905727967619896,6
tanh,4,933,0.09053980559110641,6
tanh,4,934,0.09050717949867249,6
tanh,4,935,0.09047184884548187,6
tanh,4,936,0.09043904393911362,6
tanh,4,937,0.09040661156177521,6
tanh,4,938,0.09037453681230545,6
tanh,4,939,0.09034278243780136,6
tanh,4,940,0.09030857682228088,6
tanh,4,941,0.09027668833732605,6
tanh,4,942,0.09024514257907867,6
tanh,4,943,0.09021390974521637,6
tanh,4,944,0.09018298983573914,6
tanh,4,945,0.09014982730150223,6
tanh,4,946,0.09011878818273544,6
tanh,4,947,0.09008805453777313,6
tanh,4,948,0.0900576263666153,6
tanh,4,949,0.09002747386693954,6
tanh,4,950,0.08999527990818024,6
tanh,4,951,0.08996503055095673,6
tanh,4,952,0.0899350717663765,6
tanh,4,953,0.08990540355443954,6
tanh,4,954,0.08987598121166229,6
tanh,4,955,0.08984468132257462,6
tanh,4,956,0.0898151844739914,6
tanh,4,957,0.08978594094514847,6
tanh,4,958,0.08975697308778763,6
tanh,4,959,0.08972825855016708,6
tanh,4,960,0.08969780057668686,6
tanh,4,961,0.08966900408267975,6
tanh,4,962,0.08964044600725174,6
tanh,4,963,0.08961214125156403,6
tanh,4,964,0.08958407491445541,6
tanh,4,965,0.08955441415309906,6
tanh,4,966,0.08952627331018448,6
tanh,4,967,0.08949839323759079,6
tanh,4,968,0.08947072923183441,6
tanh,4,969,0.08944327384233475,6
tanh,4,970,0.0894143357872963,6
tanh,4,971,0.08938684314489365,6
tanh,4,972,0.08935955166816711,6
tanh,4,973,0.08933249115943909,6
tanh,4,974,0.08930561691522598,6
tanh,4,975,0.08927737921476364,6
tanh,4,976,0.08925047516822815,6
tanh,4,977,0.08922378718852997,6
tanh,4,978,0.08919728547334671,6
tanh,4,979,0.08917097747325897,6
tanh,4,980,0.08914338052272797,6
tanh,4,981,0.08911704272031784,6
tanh,4,982,0.08909089863300323,6
tanh,4,983,0.08906494081020355,6
tanh,4,984,0.08903917670249939,6
tanh,4,985,0.08901219815015793,6
tanh,4,986,0.08898638188838959,6
tanh,4,987,0.08896076679229736,6
tanh,4,988,0.08893533051013947,6
tanh,4,989,0.0889100581407547,6
tanh,4,990,0.0888836681842804,6
tanh,4,991,0.08885836601257324,6
tanh,4,992,0.08883323520421982,6
tanh,4,993,0.08880830556154251,6
tanh,4,994,0.08878351002931595,6
tanh,4,995,0.08875765651464462,6
tanh,4,996,0.08873285353183746,6
tanh,4,997,0.08870821446180344,6
tanh,4,998,0.08868372440338135,6
tanh,4,999,0.08865939825773239,6
tanh,4,1000,0.08863407373428345,6
tanh,5,0,0.2648144066333771,1
tanh,5,1,0.26481884717941284,1
tanh,5,2,0.26481547951698303,1
tanh,5,3,0.26481571793556213,1
tanh,5,4,0.26481643319129944,1
tanh,5,5,0.26480698585510254,1
tanh,5,6,0.2648061215877533,1
tanh,5,7,0.2648058235645294,1
tanh,5,8,0.26480600237846375,1
tanh,5,9,0.26480621099472046,1
tanh,5,10,0.26480603218078613,1
tanh,5,11,0.2648058235645294,1
tanh,5,12,0.26480552554130554,1
tanh,5,13,0.2648054361343384,1
tanh,5,14,0.26480546593666077,1
tanh,5,15,0.26480552554130554,1
tanh,5,16,0.26480552554130554,1
tanh,5,17,0.26480546593666077,1
tanh,5,18,0.2648053467273712,1
tanh,5,19,0.26480525732040405,1
tanh,5,20,0.26480522751808167,1
tanh,5,21,0.26480522751808167,1
tanh,5,22,0.26480522751808167,1
tanh,5,23,0.26480522751808167,1
tanh,5,24,0.26480522751808167,1
tanh,5,25,0.2648051977157593,1
tanh,5,26,0.2648051679134369,1
tanh,5,27,0.2648051381111145,1
tanh,5,28,0.2648051083087921,1
tanh,5,29,0.2648051083087921,1
tanh,5,30,0.2648051083087921,1
tanh,5,31,0.2648051083087921,1
tanh,5,32,0.2648051083087921,1
tanh,5,33,0.2648050785064697,1
tanh,5,34,0.2648050785064697,1
tanh,5,35,0.2648050785064697,1
tanh,5,36,0.26480504870414734,1
tanh,5,37,0.26480504870414734,1
tanh,5,38,0.26480504870414734,1
tanh,5,39,0.26480504870414734,1
tanh,5,40,0.26480504870414734,1
tanh,5,41,0.26480504870414734,1
tanh,5,42,0.26480504870414734,1
tanh,5,43,0.26480501890182495,1
tanh,5,44,0.26480501890182495,1
tanh,5,45,0.26480501890182495,1
tanh,5,46,0.26480501890182495,1
tanh,5,47,0.26480504870414734,1
tanh,5,48,0.26480501890182495,1
tanh,5,49,0.26480501890182495,1
tanh,5,50,0.26480501890182495,1
tanh,5,51,0.26480501890182495,1
tanh,5,52,0.26480501890182495,1
tanh,5,53,0.26480501890182495,1
tanh,5,54,0.26480501890182495,1
tanh,5,55,0.26480501890182495,1
tanh,5,56,0.26480501890182495,1
tanh,5,57,0.26480501890182495,1
tanh,5,58,0.26480501890182495,1
tanh,5,59,0.26480501890182495,1
tanh,5,60,0.26480501890182495,1
tanh,5,61,0.26480501890182495,1
tanh,5,62,0.26480501890182495,1
tanh,5,63,0.26480501890182495,1
tanh,5,64,0.26480501890182495,1
tanh,5,65,0.26480501890182495,1
tanh,5,66,0.26480501890182495,1
tanh,5,67,0.26480501890182495,1
tanh,5,68,0.26480501890182495,1
tanh,5,69,0.26480501890182495,1
tanh,5,70,0.26480501890182495,1
tanh,5,71,0.26480501890182495,1
tanh,5,72,0.26480501890182495,1
tanh,5,73,0.26480501890182495,1
tanh,5,74,0.26480501890182495,1
tanh,5,75,0.26480501890182495,1
tanh,5,76,0.26480501890182495,1
tanh,5,77,0.26480501890182495,1
tanh,5,78,0.26480501890182495,1
tanh,5,79,0.26480501890182495,1
tanh,5,80,0.26480501890182495,1
tanh,5,81,0.26480501890182495,1
tanh,5,82,0.26480501890182495,1
tanh,5,83,0.26480501890182495,1
tanh,5,84,0.26480501890182495,1
tanh,5,85,0.26480501890182495,1
tanh,5,86,0.26480501890182495,1
tanh,5,87,0.26480501890182495,1
tanh,5,88,0.26480501890182495,1
tanh,5,89,0.26480501890182495,1
tanh,5,90,0.26480501890182495,1
tanh,5,91,0.26480501890182495,1
tanh,5,92,0.26480501890182495,1
tanh,5,93,0.26480501890182495,1
tanh,5,94,0.26480501890182495,1
tanh,5,95,0.26480501890182495,1
tanh,5,96,0.26480501890182495,1
tanh,5,97,0.26480501890182495,1
tanh,5,98,0.26480501890182495,1
tanh,5,99,0.26480501890182495,1
tanh,5,100,0.26480501890182495,1
tanh,5,101,0.26480501890182495,1
tanh,5,102,0.26480501890182495,1
tanh,5,103,0.26480501890182495,1
tanh,5,104,0.26480501890182495,1
tanh,5,105,0.26480501890182495,1
tanh,5,106,0.26480501890182495,1
tanh,5,107,0.26480501890182495,1
tanh,5,108,0.26480501890182495,1
tanh,5,109,0.26480501890182495,1
tanh,5,110,0.26480501890182495,1
tanh,5,111,0.26480501890182495,1
tanh,5,112,0.26480501890182495,1
tanh,5,113,0.26480501890182495,1
tanh,5,114,0.26480501890182495,1
tanh,5,115,0.26480501890182495,1
tanh,5,116,0.26480501890182495,1
tanh,5,117,0.26480501890182495,1
tanh,5,118,0.26480501890182495,1
tanh,5,119,0.26480501890182495,1
tanh,5,120,0.26480501890182495,1
tanh,5,121,0.26480501890182495,1
tanh,5,122,0.26480501890182495,1
tanh,5,123,0.26480501890182495,1
tanh,5,124,0.26480501890182495,1
tanh,5,125,0.26480501890182495,1
tanh,5,126,0.26480501890182495,1
tanh,5,127,0.26480501890182495,1
tanh,5,128,0.26480501890182495,1
tanh,5,129,0.26480501890182495,1
tanh,5,130,0.26480501890182495,1
tanh,5,131,0.26480501890182495,1
tanh,5,132,0.26480501890182495,1
tanh,5,133,0.26480501890182495,1
tanh,5,134,0.26480501890182495,1
tanh,5,135,0.26480501890182495,1
tanh,5,136,0.26480501890182495,1
tanh,5,137,0.26480501890182495,1
tanh,5,138,0.26480501890182495,1
tanh,5,139,0.26480501890182495,1
tanh,5,140,0.26480501890182495,1
tanh,5,141,0.26480501890182495,1
tanh,5,142,0.26480501890182495,1
tanh,5,143,0.26480501890182495,1
tanh,5,144,0.26480501890182495,1
tanh,5,145,0.26480501890182495,1
tanh,5,146,0.26480501890182495,1
tanh,5,147,0.26480501890182495,1
tanh,5,148,0.26480501890182495,1
tanh,5,149,0.26480501890182495,1
tanh,5,150,0.26480501890182495,1
tanh,5,151,0.26480501890182495,1
tanh,5,152,0.26480501890182495,1
tanh,5,153,0.26480501890182495,1
tanh,5,154,0.26480501890182495,1
tanh,5,155,0.26480501890182495,1
tanh,5,156,0.26480501890182495,1
tanh,5,157,0.26480501890182495,1
tanh,5,158,0.26480501890182495,1
tanh,5,159,0.26480501890182495,1
tanh,5,160,0.26480501890182495,1
tanh,5,161,0.26480501890182495,1
tanh,5,162,0.26480501890182495,1
tanh,5,163,0.26480501890182495,1
tanh,5,164,0.26480501890182495,1
tanh,5,165,0.26480501890182495,1
tanh,5,166,0.26480501890182495,1
tanh,5,167,0.26480501890182495,2
tanh,5,168,0.26480501890182495,2
tanh,5,169,0.26480501890182495,2
tanh,5,170,0.26445305347442627,2
tanh,5,171,0.26441895961761475,2
tanh,5,172,0.26439496874809265,2
tanh,5,173,0.26438069343566895,2
tanh,5,174,0.2643747627735138,2
tanh,5,175,0.26430678367614746,2
tanh,5,176,0.2642976939678192,2
tanh,5,177,0.26429444551467896,2
tanh,5,178,0.2642945945262909,2
tanh,5,179,0.264295756816864,2
tanh,5,180,0.2642669379711151,2
tanh,5,181,0.2642652690410614,2
tanh,5,182,0.2642643451690674,2
tanh,5,183,0.2642635703086853,2
tanh,5,184,0.264262318611145,2
tanh,5,185,0.2642565071582794,2
tanh,5,186,0.2642544209957123,2
tanh,5,187,0.2642523944377899,2
tanh,5,188,0.2642504572868347,2
tanh,5,189,0.26424866914749146,2
tanh,5,190,0.2642469108104706,2
tanh,5,191,0.26424533128738403,2
tanh,5,192,0.26424384117126465,2
tanh,5,193,0.26424238085746765,2
tanh,5,194,0.2642410695552826,2
tanh,5,195,0.26423975825309753,2
tanh,5,196,0.264238566160202,2
tanh,5,197,0.2642374634742737,2
tanh,5,198,0.2642363905906677,2
tanh,5,199,0.2642354369163513,2
tanh,5,200,0.2642345130443573,2
tanh,5,201,0.2642337381839752,2
tanh,5,202,0.2642331123352051,2
tanh,5,203,0.2642326056957245,2
tanh,5,204,0.26423221826553345,2
tanh,5,205,0.26423180103302,2
tanh,5,206,0.26423144340515137,2
tanh,5,207,0.2642310559749603,2
tanh,5,208,0.2642306387424469,2
tanh,5,209,0.26423022150993347,2
tanh,5,210,0.2642297148704529,2
tanh,5,211,0.26422926783561707,2
tanh,5,212,0.26422885060310364,2
tanh,5,213,0.2642284035682678,2
tanh,5,214,0.2642280161380768,2
tanh,5,215,0.26422756910324097,2
tanh,5,216,0.2642271816730499,2
tanh,5,217,0.2642268240451813,2
tanh,5,218,0.2642264664173126,2
tanh,5,219,0.26422613859176636,2
tanh,5,220,0.2642257809638977,2
tanh,5,221,0.26422545313835144,2
tanh,5,222,0.26422515511512756,2
tanh,5,223,0.2642248272895813,2
tanh,5,224,0.2642245292663574,2
tanh,5,225,0.26422420144081116,2
tanh,5,226,0.2642239034175873,2
tanh,5,227,0.2642236053943634,2
tanh,5,228,0.2642233669757843,2
tanh,5,229,0.2642230689525604,2
tanh,5,230,0.26422280073165894,2
tanh,5,231,0.26422253251075745,2
tanh,5,232,0.26422229409217834,2
tanh,5,233,0.26422205567359924,2
tanh,5,234,0.26422178745269775,2
tanh,5,235,0.26422157883644104,2
tanh,5,236,0.26422134041786194,2
tanh,5,237,0.26422110199928284,2
tanh,5,238,0.2642208933830261,2
tanh,5,239,0.264220654964447,2
tanh,5,240,0.2642204463481903,2
tanh,5,241,0.264220267534256,2
tanh,5,242,0.2642200291156769,2
tanh,5,243,0.26421982049942017,2
tanh,5,244,0.26421964168548584,2
tanh,5,245,0.2642194330692291,2
tanh,5,246,0.2642192542552948,2
tanh,5,247,0.2642190456390381,2
tanh,5,248,0.26421886682510376,2
tanh,5,249,0.26421868801116943,2
tanh,5,250,0.2642185091972351,2
tanh,5,251,0.2642183303833008,2
tanh,5,252,0.26421815156936646,2
tanh,5,253,0.26421797275543213,2
tanh,5,254,0.2642178237438202,2
tanh,5,255,0.26421764492988586,2
tanh,5,256,0.26421746611595154,2
tanh,5,257,0.2642173171043396,2
tanh,5,258,0.26421716809272766,2
tanh,5,259,0.26421698927879333,2
tanh,5,260,0.2642168402671814,2
tanh,5,261,0.26421669125556946,2
tanh,5,262,0.26421651244163513,2
tanh,5,263,0.2642163634300232,2
tanh,5,264,0.26421624422073364,2
tanh,5,265,0.2642160952091217,2
tanh,5,266,0.2642159163951874,2
tanh,5,267,0.2642157971858978,2
tanh,5,268,0.2642156779766083,2
tanh,5,269,0.26421552896499634,2
tanh,5,270,0.2642153799533844,2
tanh,5,271,0.26421526074409485,2
tanh,5,272,0.2642151117324829,2
tanh,5,273,0.26421499252319336,2
tanh,5,274,0.2642148733139038,2
tanh,5,275,0.26421475410461426,2
tanh,5,276,0.2642146050930023,2
tanh,5,277,0.26421448588371277,2
tanh,5,278,0.2642143666744232,2
tanh,5,279,0.26421424746513367,2
tanh,5,280,0.26421409845352173,2
tanh,5,281,0.26421400904655457,2
tanh,5,282,0.264213889837265,2
tanh,5,283,0.26421377062797546,2
tanh,5,284,0.2642136514186859,2
tanh,5,285,0.26421353220939636,2
tanh,5,286,0.2642134428024292,2
tanh,5,287,0.26421332359313965,2
tanh,5,288,0.2642132043838501,2
tanh,5,289,0.26421311497688293,2
tanh,5,290,0.26421302556991577,2
tanh,5,291,0.2642129063606262,2
tanh,5,292,0.26421278715133667,2
tanh,5,293,0.2642126977443695,2
tanh,5,294,0.26421260833740234,2
tanh,5,295,0.2642124891281128,2
tanh,5,296,0.26421239972114563,2
tanh,5,297,0.26421231031417847,2
tanh,5,298,0.2642121911048889,2
tanh,5,299,0.26421213150024414,2
tanh,5,300,0.2642120122909546,2
tanh,5,301,0.2642119228839874,2
tanh,5,302,0.26421183347702026,2
tanh,5,303,0.2642117738723755,2
tanh,5,304,0.26421165466308594,2
tanh,5,305,0.2642115652561188,2
tanh,5,306,0.2642114758491516,2
tanh,5,307,0.26421138644218445,2
tanh,5,308,0.2642113268375397,2
tanh,5,309,0.2642112374305725,2
tanh,5,310,0.26421114802360535,2
tanh,5,311,0.2642110586166382,2
tanh,5,312,0.264210969209671,2
tanh,5,313,0.26421090960502625,2
tanh,5,314,0.2642108201980591,2
tanh,5,315,0.2642107307910919,2
tanh,5,316,0.26421064138412476,2
tanh,5,317,0.26421058177948,2
tanh,5,318,0.2642104923725128,2
tanh,5,319,0.26421043276786804,2
tanh,5,320,0.2642103433609009,2
tanh,5,321,0.2642102837562561,2
tanh,5,322,0.26421022415161133,2
tanh,5,323,0.26421016454696655,2
tanh,5,324,0.2642100751399994,2
tanh,5,325,0.2642100155353546,2
tanh,5,326,0.26420992612838745,2
tanh,5,327,0.2642098665237427,2
tanh,5,328,0.2642098069190979,2
tanh,5,329,0.2642097473144531,2
tanh,5,330,0.26420965790748596,2
tanh,5,331,0.2642095983028412,2
tanh,5,332,0.2642095386981964,2
tanh,5,333,0.26420947909355164,3
tanh,5,334,0.26420941948890686,3
tanh,5,335,0.20104023814201355,3
tanh,5,336,0.19941097497940063,3
tanh,5,337,0.1975717842578888,3
tanh,5,338,0.1956261545419693,3
tanh,5,339,0.19363752007484436,3
tanh,5,340,0.19129548966884613,3
tanh,5,341,0.18921740353107452,3
tanh,5,342,0.1871872842311859,3
tanh,5,343,0.18521325290203094,3
tanh,5,344,0.183298259973526,3
tanh,5,345,0.1810021549463272,3
tanh,5,346,0.17909909784793854,3
tanh,5,347,0.17726846039295197,3
tanh,5,348,0.17551150918006897,3
tanh,5,349,0.17382726073265076,3
tanh,5,350,0.17183317244052887,3
tanh,5,351,0.17017985880374908,3
tanh,5,352,0.16859497129917145,3
tanh,5,353,0.16707603633403778,3
tanh,5,354,0.16561874747276306,3
tanh,5,355,0.1638769805431366,3
tanh,5,356,0.16243605315685272,3
tanh,5,357,0.16104930639266968,3
tanh,5,358,0.15971454977989197,3
tanh,5,359,0.15842896699905396,3
tanh,5,360,0.1569063663482666,3
tanh,5,361,0.15563702583312988,3
tanh,5,362,0.1544155776500702,3
tanh,5,363,0.15324202179908752,3
tanh,5,364,0.15211576223373413,3
tanh,5,365,0.15080690383911133,3
tanh,5,366,0.14970889687538147,3
tanh,5,367,0.14865732192993164,3
tanh,5,368,0.14765194058418274,3
tanh,5,369,0.1466919481754303,3
tanh,5,370,0.14558245241641998,3
tanh,5,371,0.14465400576591492,3
tanh,5,372,0.14376802742481232,3
tanh,5,373,0.14292407035827637,3
tanh,5,374,0.14212115108966827,3
tanh,5,375,0.1411896049976349,3
tanh,5,376,0.14041577279567719,3
tanh,5,377,0.1396791785955429,3
tanh,5,378,0.13897903263568878,3
tanh,5,379,0.1383141726255417,3
tanh,5,380,0.13753610849380493,3
tanh,5,381,0.13689427077770233,3
tanh,5,382,0.13628341257572174,3
tanh,5,383,0.13570256531238556,3
tanh,5,384,0.13515062630176544,3
tanh,5,385,0.13449978828430176,3
tanh,5,386,0.13396497070789337,3
tanh,5,387,0.1334552764892578,3
tanh,5,388,0.1329699158668518,3
tanh,5,389,0.13250787556171417,3
tanh,5,390,0.13196250796318054,3
tanh,5,391,0.13151341676712036,3
tanh,5,392,0.13108448684215546,3
tanh,5,393,0.13067497313022614,3
tanh,5,394,0.13028405606746674,3
tanh,5,395,0.12982551753520966,3
tanh,5,396,0.12944461405277252,3
tanh,5,397,0.12907972931861877,3
tanh,5,398,0.12873023748397827,3
tanh,5,399,0.1283954679965973,3
tanh,5,400,0.12800705432891846,3
tanh,5,401,0.12768030166625977,3
tanh,5,402,0.12736624479293823,3
tanh,5,403,0.12706446647644043,3
tanh,5,404,0.12677447497844696,3
tanh,5,405,0.12644200026988983,3
tanh,5,406,0.12615858018398285,3
tanh,5,407,0.12588542699813843,3
tanh,5,408,0.1256222426891327,3
tanh,5,409,0.1253686100244522,3
tanh,5,410,0.1250811368227005,3
tanh,5,411,0.12483309954404831,3
tanh,5,412,0.12459350377321243,3
tanh,5,413,0.12436211854219437,3
tanh,5,414,0.12413861602544785,3
tanh,5,415,0.1238875761628151,3
tanh,5,416,0.12366878986358643,3
tanh,5,417,0.12345705181360245,3
tanh,5,418,0.12325217574834824,3
tanh,5,419,0.1230538859963417,3
tanh,5,420,0.12283255904912949,3
tanh,5,421,0.12263824045658112,3
tanh,5,422,0.12244986742734909,3
tanh,5,423,0.12226731330156326,3
tanh,5,424,0.12209037691354752,3
tanh,5,425,0.121893510222435,3
tanh,5,426,0.1217198371887207,3
tanh,5,427,0.1215512827038765,3
tanh,5,428,0.12138771265745163,3
tanh,5,429,0.12122896313667297,3
tanh,5,430,0.12105248868465424,3
tanh,5,431,0.12089637666940689,3
tanh,5,432,0.12074471265077591,3
tanh,5,433,0.12059737741947174,3
tanh,5,434,0.12045425921678543,3
tanh,5,435,0.1202949807047844,3
tanh,5,436,0.12015395611524582,3
tanh,5,437,0.12001680582761765,3
tanh,5,438,0.1198834702372551,3
tanh,5,439,0.11975383013486862,3
tanh,5,440,0.1196092739701271,3
tanh,5,441,0.11948127299547195,3
tanh,5,442,0.11935670673847198,3
tanh,5,443,0.11923553794622421,3
tanh,5,444,0.1191176101565361,3
tanh,5,445,0.11898581683635712,3
tanh,5,446,0.11886917799711227,3
tanh,5,447,0.11875560134649277,3
tanh,5,448,0.11864504218101501,3
tanh,5,449,0.11853741854429245,3
tanh,5,450,0.11841682344675064,3
tanh,5,451,0.11831015348434448,3
tanh,5,452,0.11820626258850098,3
tanh,5,453,0.11810507625341415,3
tanh,5,454,0.11800651252269745,3
tanh,5,455,0.11789583414793015,3
tanh,5,456,0.11779803037643433,3
tanh,5,457,0.11770270764827728,3
tanh,5,458,0.11760984361171722,3
tanh,5,459,0.1175193265080452,3
tanh,5,460,0.11741755157709122,3
tanh,5,461,0.11732764542102814,3
tanh,5,462,0.11723998188972473,3
tanh,5,463,0.1171545535326004,3
tanh,5,464,0.117071233689785,3
tanh,5,465,0.11697748303413391,3
tanh,5,466,0.11689464747905731,3
tanh,5,467,0.11681386828422546,3
tanh,5,468,0.11673511564731598,3
tanh,5,469,0.1166582703590393,3
tanh,5,470,0.11657175421714783,3
tanh,5,471,0.11649531871080399,3
tanh,5,472,0.11642074584960938,3
tanh,5,473,0.1163480207324028,3
tanh,5,474,0.11627702414989471,3
tanh,5,475,0.11619710177183151,3
tanh,5,476,0.11612643301486969,3
tanh,5,477,0.11605747789144516,3
tanh,5,478,0.11599021404981613,3
tanh,5,479,0.11592455208301544,3
tanh,5,480,0.11585059016942978,3
tanh,5,481,0.11578518152236938,3
tanh,5,482,0.11572134494781494,3
tanh,5,483,0.11565903574228287,3
tanh,5,484,0.1155981793999672,3
tanh,5,485,0.11552970856428146,3
tanh,5,486,0.1154690757393837,3
tanh,5,487,0.11540989577770233,3
tanh,5,488,0.1153520941734314,3
tanh,5,489,0.1152956411242485,3
tanh,5,490,0.11523217707872391,3
tanh,5,491,0.11517592519521713,3
tanh,5,492,0.11512096226215363,3
tanh,5,493,0.11506731063127518,3
tanh,5,494,0.11501483619213104,3
tanh,5,495,0.11495595425367355,3
tanh,5,496,0.11490369588136673,3
tanh,5,497,0.11485261470079422,3
tanh,5,498,0.11480271071195602,3
tanh,5,499,0.11475388705730438,3
tanh,5,500,0.11469918489456177,4
tanh,5,501,0.11465060710906982,4
tanh,5,502,0.11460308730602264,4
tanh,5,503,0.11455664783716202,4
tanh,5,504,0.11451119929552078,4
tanh,5,505,0.11446044594049454,4
tanh,5,506,0.11441515386104584,4
tanh,5,507,0.11437086760997772,4
tanh,5,508,0.11432754993438721,4
tanh,5,509,0.11428514122962952,4
tanh,5,510,0.11423783004283905,4
tanh,5,511,0.11419554054737091,4
tanh,5,512,0.11415418237447739,4
tanh,5,513,0.11411373317241669,4
tanh,5,514,0.11407411098480225,4
tanh,5,515,0.11402980983257294,4
tanh,5,516,0.11399026215076447,4
tanh,5,517,0.11395154893398285,4
tanh,5,518,0.11391366273164749,4
tanh,5,519,0.11387654393911362,4
tanh,5,520,0.11383508145809174,4
tanh,5,521,0.11379800736904144,4
tanh,5,522,0.11376170068979263,4
tanh,5,523,0.11372613906860352,4
tanh,5,524,0.11369127035140991,4
tanh,5,525,0.11365245282649994,4
tanh,5,526,0.11361762881278992,4
tanh,5,527,0.1135835126042366,4
tanh,5,528,0.1135500818490982,4
tanh,5,529,0.11351728439331055,4
tanh,5,530,0.1134808138012886,4
tanh,5,531,0.11344804614782333,4
tanh,5,532,0.11341593414545059,4
tanh,5,533,0.11338444799184799,4
tanh,5,534,0.11335353553295135,4
tanh,5,535,0.11331920325756073,4
tanh,5,536,0.11328831315040588,4
tanh,5,537,0.11325801908969879,4
tanh,5,538,0.11322832852602005,4
tanh,5,539,0.1131991595029831,4
tanh,5,540,0.11316677927970886,4
tanh,5,541,0.1131376251578331,4
tanh,5,542,0.11310900002717972,4
tanh,5,543,0.11308092623949051,4
tanh,5,544,0.11305335909128189,4
tanh,5,545,0.11302276700735092,4
tanh,5,546,0.11299518495798111,4
tanh,5,547,0.11296812444925308,4
tanh,5,548,0.11294154077768326,4
tanh,5,549,0.11291544884443283,4
tanh,5,550,0.11288651823997498,4
tanh,5,551,0.11286039650440216,4
tanh,5,552,0.11283474415540695,4
tanh,5,553,0.11280954629182816,4
tanh,5,554,0.11278478801250458,4
tanh,5,555,0.11275740712881088,4
tanh,5,556,0.11273261159658432,4
tanh,5,557,0.11270826309919357,4
tanh,5,558,0.11268436163663864,4
tanh,5,559,0.11266084015369415,4
tanh,5,560,0.11263485997915268,4
tanh,5,561,0.112611323595047,4
tanh,5,562,0.11258818209171295,4
tanh,5,563,0.11256545037031174,4
tanh,5,564,0.11254309862852097,4
tanh,5,565,0.11251842230558395,4
tanh,5,566,0.1124960333108902,4
tanh,5,567,0.11247401684522629,4
tanh,5,568,0.11245238780975342,4
tanh,5,569,0.11243108659982681,4
tanh,5,570,0.1124076396226883,4
tanh,5,571,0.1123863086104393,4
tanh,5,572,0.11236533522605896,4
tanh,5,573,0.11234471201896667,4
tanh,5,574,0.11232440173625946,4
tanh,5,575,0.11230207234621048,4
tanh,5,576,0.11228173226118088,4
tanh,5,577,0.11226172745227814,4
tanh,5,578,0.11224204301834106,4
tanh,5,579,0.11222264915704727,4
tanh,5,580,0.11220137029886246,4
tanh,5,581,0.11218196898698807,4
tanh,5,582,0.11216284334659576,4
tanh,5,583,0.11214403808116913,4
tanh,5,584,0.11212550103664398,4
tanh,5,585,0.11210519075393677,4
tanh,5,586,0.11208663880825043,4
tanh,5,587,0.11206836253404617,4
tanh,5,588,0.112050361931324,4
tanh,5,589,0.11203263700008392,4
tanh,5,590,0.11201323568820953,4
tanh,5,591,0.11199546605348587,4
tanh,5,592,0.1119779646396637,4
tanh,5,593,0.11196072399616241,4
tanh,5,594,0.11194373667240143,4
tanh,5,595,0.11192517727613449,4
tanh,5,596,0.11190816015005112,4
tanh,5,597,0.11189138144254684,4
tanh,5,598,0.11187486350536346,4
tanh,5,599,0.1118585616350174,4
tanh,5,600,0.11184079200029373,4
tanh,5,601,0.11182445287704468,4
tanh,5,602,0.11180835962295532,4
tanh,5,603,0.11179250478744507,4
tanh,5,604,0.11177684366703033,4
tanh,5,605,0.11175982654094696,4
tanh,5,606,0.11174415051937103,4
tanh,5,607,0.11172867566347122,4
tanh,5,608,0.11171343177556992,4
tanh,5,609,0.11169836670160294,4
tanh,5,610,0.11168203502893448,4
tanh,5,611,0.1116669550538063,4
tanh,5,612,0.11165207624435425,4
tanh,5,613,0.1116374060511589,4
tanh,5,614,0.11162291467189789,4
tanh,5,615,0.11160723119974136,4
tanh,5,616,0.11159271746873856,4
tanh,5,617,0.11157839000225067,4
tanh,5,618,0.1115642562508583,4
tanh,5,619,0.11155028641223907,4
tanh,5,620,0.1115352213382721,4
tanh,5,621,0.11152122169733047,4
tanh,5,622,0.11150742322206497,4
tanh,5,623,0.1114937886595726,4
tanh,5,624,0.11148031055927277,4
tanh,5,625,0.11146580427885056,4
tanh,5,626,0.11145230382680893,4
tanh,5,627,0.11143898218870163,4
tanh,5,628,0.11142583191394806,4
tanh,5,629,0.11141281574964523,4
tanh,5,630,0.1113988384604454,4
tanh,5,631,0.11138580739498138,4
tanh,5,632,0.1113729402422905,4
tanh,5,633,0.11136023700237274,4
tanh,5,634,0.11134764552116394,4
tanh,5,635,0.11133415997028351,4
tanh,5,636,0.11132156103849411,4
tanh,5,637,0.11130911111831665,4
tanh,5,638,0.11129683256149292,4
tanh,5,639,0.11128465831279755,4
tanh,5,640,0.11127164959907532,4
tanh,5,641,0.11125945299863815,4
tanh,5,642,0.11124742031097412,4
tanh,5,643,0.11123549193143845,4
tanh,5,644,0.11122371256351471,4
tanh,5,645,0.1112111508846283,4
tanh,5,646,0.11119934171438217,4
tanh,5,647,0.11118766665458679,4
tanh,5,648,0.11117611825466156,4
tanh,5,649,0.11116469651460648,4
tanh,5,650,0.1111525371670723,4
tanh,5,651,0.11114109307527542,4
tanh,5,652,0.1111297681927681,4
tanh,5,653,0.11111858487129211,4
tanh,5,654,0.1111074835062027,4
tanh,5,655,0.11109568923711777,4
tanh,5,656,0.11108461022377014,4
tanh,5,657,0.11107362061738968,4
tanh,5,658,0.11106274276971817,4
tanh,5,659,0.11105197668075562,4
tanh,5,660,0.11104054749011993,4
tanh,5,661,0.11102976649999619,4
tanh,5,662,0.11101909726858139,4
